pid,group,topic,question_id,condition,correct,partial,serial_position,t_passage,t_qs,diff_passage,diff_qs,duration
66a4fd207a0bc13aec028362,10,fruits_v2,QF_V2_02,repeat_long,0,0.5,3,91.221,147.832,4.0,3.0,915.0
66a4fd207a0bc13aec028362,10,fruits_v2,QF_V2_03,repeat_long,1,1.0,3,91.221,147.832,4.0,3.0,915.0
66a4fd207a0bc13aec028362,10,fruits_v2,QF_V2_04,repeat_long,1,1.0,3,91.221,147.832,4.0,3.0,915.0
66a4fd207a0bc13aec028362,10,fruits_v2,QF_V2_05,repeat_long,1,1.0,3,91.221,147.832,4.0,3.0,915.0
66a4fd207a0bc13aec028362,10,astronomy,QA01,distractor,0,0.3333333333333333,1,101.628,92.301,8.0,5.0,915.0
66a4fd207a0bc13aec028362,10,astronomy,QA02,distractor,0,0.5,1,101.628,92.301,8.0,5.0,915.0
66a4fd207a0bc13aec028362,10,astronomy,QA03,distractor,0,0.5,1,101.628,92.301,8.0,5.0,915.0
66a4fd207a0bc13aec028362,10,astronomy,QA04,distractor,0,0.0,1,101.628,92.301,8.0,5.0,915.0
66a4fd207a0bc13aec028362,10,astronomy,QA05,distractor,0,0.0,1,101.628,92.301,8.0,5.0,915.0
66a4fd207a0bc13aec028362,10,fabrics,QFB01,control,0,0.5,2,52.712,73.121,6.0,5.0,915.0
66a4fd207a0bc13aec028362,10,fabrics,QFB02,control,0,0.5,2,52.712,73.121,6.0,5.0,915.0
66a4fd207a0bc13aec028362,10,fabrics,QFB03,control,1,1.0,2,52.712,73.121,6.0,5.0,915.0
66a4fd207a0bc13aec028362,10,fabrics,QFB04,control,0,0.0,2,52.712,73.121,6.0,5.0,915.0
66a4fd207a0bc13aec028362,10,fabrics,QFB05,control,0,0.5,2,52.712,73.121,6.0,5.0,915.0
69dbc5a35ef47c98ef3af53b,12,martial_arts,QMA01,repeat_short,1,1.0,2,64.515,65.344,8.0,7.0,826.0
69dbc5a35ef47c98ef3af53b,12,martial_arts,QMA02,repeat_short,1,1.0,2,64.515,65.344,8.0,7.0,826.0
69dbc5a35ef47c98ef3af53b,12,martial_arts,QMA03,repeat_short,0,0.5,2,64.515,65.344,8.0,7.0,826.0
69dbc5a35ef47c98ef3af53b,12,martial_arts,QMA04,repeat_short,1,1.0,2,64.515,65.344,8.0,7.0,826.0
69dbc5a35ef47c98ef3af53b,12,martial_arts,QMA05,repeat_short,0,0.5,2,64.515,65.344,8.0,7.0,826.0
69dbc5a35ef47c98ef3af53b,12,fruits_v2,QF_V2_01,distractor,0,0.5,1,87.751,113.169,9.0,8.0,826.0
69dbc5a35ef47c98ef3af53b,12,fruits_v2,QF_V2_02,distractor,0,0.5,1,87.751,113.169,9.0,8.0,826.0
69dbc5a35ef47c98ef3af53b,12,fruits_v2,QF_V2_03,distractor,0,0.0,1,87.751,113.169,9.0,8.0,826.0
69dbc5a35ef47c98ef3af53b,12,fruits_v2,QF_V2_04,distractor,0,0.0,1,87.751,113.169,9.0,8.0,826.0
69dbc5a35ef47c98ef3af53b,12,fruits_v2,QF_V2_05,distractor,0,0.0,1,87.751,113.169,9.0,8.0,826.0
69dbc5a35ef47c98ef3af53b,12,astronomy,QA01,repeat_long,0,0.3333333333333333,4,83.125,72.27,9.0,9.0,826.0
69dbc5a35ef47c98ef3af53b,12,astronomy,QA02,repeat_long,0,0.5,4,83.125,72.27,9.0,9.0,826.0
69dbc5a35ef47c98ef3af53b,12,astronomy,QA03,repeat_long,0,0.0,4,83.125,72.27,9.0,9.0,826.0
69dbc5a35ef47c98ef3af53b,12,astronomy,QA04,repeat_long,0,0.0,4,83.125,72.27,9.0,9.0,826.0
69dbc5a35ef47c98ef3af53b,12,astronomy,QA05,repeat_long,0,0.0,4,83.125,72.27,9.0,9.0,826.0
69dbc5a35ef47c98ef3af53b,12,fabrics,QFB01,control,0,0.5,3,49.476,51.534,7.0,7.0,826.0
69dbc5a35ef47c98ef3af53b,12,fabrics,QFB02,control,0,0.5,3,49.476,51.534,7.0,7.0,826.0
69dbc5a35ef47c98ef3af53b,12,fabrics,QFB03,control,1,1.0,3,49.476,51.534,7.0,7.0,826.0
69dbc5a35ef47c98ef3af53b,12,fabrics,QFB04,control,0,0.0,3,49.476,51.534,7.0,7.0,826.0
69dbc5a35ef47c98ef3af53b,12,fabrics,QFB05,control,1,1.0,3,49.476,51.534,7.0,7.0,826.0
652017a42d6c0af7d9d75be4,6,martial_arts,QMA01,control,1,1.0,1,61.88,61.02,4.0,6.0,668.0
652017a42d6c0af7d9d75be4,6,martial_arts,QMA02,control,0,0.5,1,61.88,61.02,4.0,6.0,668.0
652017a42d6c0af7d9d75be4,6,martial_arts,QMA03,control,0,0.0,1,61.88,61.02,4.0,6.0,668.0
652017a42d6c0af7d9d75be4,6,martial_arts,QMA04,control,1,1.0,1,61.88,61.02,4.0,6.0,668.0
652017a42d6c0af7d9d75be4,6,martial_arts,QMA05,control,1,1.0,1,61.88,61.02,4.0,6.0,668.0
652017a42d6c0af7d9d75be4,6,fruits_v2,QF_V2_01,distractor,0,0.0,3,84.288,77.2,9.0,9.0,668.0
652017a42d6c0af7d9d75be4,6,fruits_v2,QF_V2_02,distractor,1,1.0,3,84.288,77.2,9.0,9.0,668.0
652017a42d6c0af7d9d75be4,6,fruits_v2,QF_V2_03,distractor,1,1.0,3,84.288,77.2,9.0,9.0,668.0
652017a42d6c0af7d9d75be4,6,fruits_v2,QF_V2_04,distractor,1,1.0,3,84.288,77.2,9.0,9.0,668.0
652017a42d6c0af7d9d75be4,6,fruits_v2,QF_V2_05,distractor,1,1.0,3,84.288,77.2,9.0,9.0,668.0
652017a42d6c0af7d9d75be4,6,astronomy,QA01,repeat_long,0,0.6666666666666666,4,83.447,100.023,3.0,6.0,668.0
652017a42d6c0af7d9d75be4,6,astronomy,QA02,repeat_long,0,0.5,4,83.447,100.023,3.0,6.0,668.0
652017a42d6c0af7d9d75be4,6,astronomy,QA03,repeat_long,0,0.5,4,83.447,100.023,3.0,6.0,668.0
652017a42d6c0af7d9d75be4,6,astronomy,QA04,repeat_long,1,1.0,4,83.447,100.023,3.0,6.0,668.0
652017a42d6c0af7d9d75be4,6,astronomy,QA05,repeat_long,0,0.0,4,83.447,100.023,3.0,6.0,668.0
652017a42d6c0af7d9d75be4,6,fabrics,QFB01,repeat_short,0,0.5,2,55.367,54.738,3.0,4.0,668.0
652017a42d6c0af7d9d75be4,6,fabrics,QFB02,repeat_short,0,0.5,2,55.367,54.738,3.0,4.0,668.0
652017a42d6c0af7d9d75be4,6,fabrics,QFB03,repeat_short,1,1.0,2,55.367,54.738,3.0,4.0,668.0
652017a42d6c0af7d9d75be4,6,fabrics,QFB04,repeat_short,0,0.0,2,55.367,54.738,3.0,4.0,668.0
652017a42d6c0af7d9d75be4,6,fabrics,QFB05,repeat_short,0,0.5,2,55.367,54.738,3.0,4.0,668.0
66461b42c96ee6c5a414f1a0,18,martial_arts,QMA01,repeat_long,1,1.0,1,112.619,44.606,8.0,7.0,784.0
66461b42c96ee6c5a414f1a0,18,martial_arts,QMA02,repeat_long,1,1.0,1,112.619,44.606,8.0,7.0,784.0
66461b42c96ee6c5a414f1a0,18,martial_arts,QMA03,repeat_long,0,0.5,1,112.619,44.606,8.0,7.0,784.0
66461b42c96ee6c5a414f1a0,18,martial_arts,QMA04,repeat_long,1,1.0,1,112.619,44.606,8.0,7.0,784.0
66461b42c96ee6c5a414f1a0,18,martial_arts,QMA05,repeat_long,0,0.5,1,112.619,44.606,8.0,7.0,784.0
66461b42c96ee6c5a414f1a0,18,fruits_v2,QF_V2_01,distractor,0,0.0,4,116.167,55.531,6.0,4.0,784.0
66461b42c96ee6c5a414f1a0,18,fruits_v2,QF_V2_02,distractor,1,1.0,4,116.167,55.531,6.0,4.0,784.0
66461b42c96ee6c5a414f1a0,18,fruits_v2,QF_V2_03,distractor,1,1.0,4,116.167,55.531,6.0,4.0,784.0
66461b42c96ee6c5a414f1a0,18,fruits_v2,QF_V2_04,distractor,1,1.0,4,116.167,55.531,6.0,4.0,784.0
66461b42c96ee6c5a414f1a0,18,fruits_v2,QF_V2_05,distractor,1,1.0,4,116.167,55.531,6.0,4.0,784.0
66461b42c96ee6c5a414f1a0,18,astronomy,QA01,repeat_short,1,1.0,3,72.048,75.856,7.0,5.0,784.0
66461b42c96ee6c5a414f1a0,18,astronomy,QA02,repeat_short,1,1.0,3,72.048,75.856,7.0,5.0,784.0
66461b42c96ee6c5a414f1a0,18,astronomy,QA03,repeat_short,0,0.5,3,72.048,75.856,7.0,5.0,784.0
66461b42c96ee6c5a414f1a0,18,astronomy,QA04,repeat_short,1,1.0,3,72.048,75.856,7.0,5.0,784.0
66461b42c96ee6c5a414f1a0,18,astronomy,QA05,repeat_short,1,1.0,3,72.048,75.856,7.0,5.0,784.0
66461b42c96ee6c5a414f1a0,18,fabrics,QFB01,control,0,0.5,2,56.138,69.079,8.0,8.0,784.0
66461b42c96ee6c5a414f1a0,18,fabrics,QFB02,control,0,0.5,2,56.138,69.079,8.0,8.0,784.0
66461b42c96ee6c5a414f1a0,18,fabrics,QFB03,control,1,1.0,2,56.138,69.079,8.0,8.0,784.0
66461b42c96ee6c5a414f1a0,18,fabrics,QFB04,control,1,1.0,2,56.138,69.079,8.0,8.0,784.0
66461b42c96ee6c5a414f1a0,18,fabrics,QFB05,control,1,1.0,2,56.138,69.079,8.0,8.0,784.0
6a1f8a04277a48e607635a70,17,fruits_v2,QF_V2_01,distractor,0,0.5,2,85.351,84.553,3.0,4.0,1018.0
6a1f8a04277a48e607635a70,17,fruits_v2,QF_V2_02,distractor,0,0.0,2,85.351,84.553,3.0,4.0,1018.0
6a1f8a04277a48e607635a70,17,fruits_v2,QF_V2_03,distractor,0,0.0,2,85.351,84.553,3.0,4.0,1018.0
6a1f8a04277a48e607635a70,17,fruits_v2,QF_V2_04,distractor,0,0.0,2,85.351,84.553,3.0,4.0,1018.0
6a1f8a04277a48e607635a70,17,fruits_v2,QF_V2_05,distractor,0,0.0,2,85.351,84.553,3.0,4.0,1018.0
6a1f8a04277a48e607635a70,17,astronomy,QA01,control,1,1.0,4,63.077,167.293,2.0,3.0,1018.0
6a1f8a04277a48e607635a70,17,astronomy,QA02,control,0,0.5,4,63.077,167.293,2.0,3.0,1018.0
6a1f8a04277a48e607635a70,17,astronomy,QA03,control,1,1.0,4,63.077,167.293,2.0,3.0,1018.0
6a1f8a04277a48e607635a70,17,astronomy,QA04,control,0,0.0,4,63.077,167.293,2.0,3.0,1018.0
6a1f8a04277a48e607635a70,17,astronomy,QA05,control,0,0.0,4,63.077,167.293,2.0,3.0,1018.0
6a1f8a04277a48e607635a70,17,fabrics,QFB01,repeat_short,0,0.5,1,60.379,61.361,1.0,2.0,1018.0
6a1f8a04277a48e607635a70,17,fabrics,QFB02,repeat_short,0,0.5,1,60.379,61.361,1.0,2.0,1018.0
6a1f8a04277a48e607635a70,17,fabrics,QFB03,repeat_short,0,0.0,1,60.379,61.361,1.0,2.0,1018.0
6a1f8a04277a48e607635a70,17,fabrics,QFB04,repeat_short,1,1.0,1,60.379,61.361,1.0,2.0,1018.0
6a1f8a04277a48e607635a70,17,fabrics,QFB05,repeat_short,0,0.5,1,60.379,61.361,1.0,2.0,1018.0
55b5f6b6fdf99b713277dc94,18,martial_arts,QMA01,repeat_long,1,1.0,1,95.19,118.015,5.0,5.0,1028.0
55b5f6b6fdf99b713277dc94,18,martial_arts,QMA02,repeat_long,1,1.0,1,95.19,118.015,5.0,5.0,1028.0
55b5f6b6fdf99b713277dc94,18,martial_arts,QMA03,repeat_long,0,0.5,1,95.19,118.015,5.0,5.0,1028.0
55b5f6b6fdf99b713277dc94,18,martial_arts,QMA04,repeat_long,1,1.0,1,95.19,118.015,5.0,5.0,1028.0
55b5f6b6fdf99b713277dc94,18,martial_arts,QMA05,repeat_long,1,1.0,1,95.19,118.015,5.0,5.0,1028.0
55b5f6b6fdf99b713277dc94,18,fruits_v2,QF_V2_01,distractor,0,0.5,3,85.316,119.096,7.0,8.0,1028.0
55b5f6b6fdf99b713277dc94,18,fruits_v2,QF_V2_02,distractor,0,0.0,3,85.316,119.096,7.0,8.0,1028.0
55b5f6b6fdf99b713277dc94,18,fruits_v2,QF_V2_03,distractor,0,0.0,3,85.316,119.096,7.0,8.0,1028.0
55b5f6b6fdf99b713277dc94,18,fruits_v2,QF_V2_04,distractor,1,1.0,3,85.316,119.096,7.0,8.0,1028.0
55b5f6b6fdf99b713277dc94,18,fruits_v2,QF_V2_05,distractor,0,0.0,3,85.316,119.096,7.0,8.0,1028.0
55b5f6b6fdf99b713277dc94,18,astronomy,QA01,repeat_short,1,1.0,2,57.472,102.958,7.0,6.0,1028.0
55b5f6b6fdf99b713277dc94,18,astronomy,QA02,repeat_short,1,1.0,2,57.472,102.958,7.0,6.0,1028.0
55b5f6b6fdf99b713277dc94,18,astronomy,QA03,repeat_short,1,1.0,2,57.472,102.958,7.0,6.0,1028.0
55b5f6b6fdf99b713277dc94,18,astronomy,QA04,repeat_short,0,0.0,2,57.472,102.958,7.0,6.0,1028.0
55b5f6b6fdf99b713277dc94,18,astronomy,QA05,repeat_short,0,0.0,2,57.472,102.958,7.0,6.0,1028.0
55b5f6b6fdf99b713277dc94,18,fabrics,QFB01,control,0,0.5,4,48.49,112.832,6.0,6.0,1028.0
55b5f6b6fdf99b713277dc94,18,fabrics,QFB02,control,0,0.5,4,48.49,112.832,6.0,6.0,1028.0
55b5f6b6fdf99b713277dc94,18,fabrics,QFB03,control,1,1.0,4,48.49,112.832,6.0,6.0,1028.0
55b5f6b6fdf99b713277dc94,18,fabrics,QFB04,control,1,1.0,4,48.49,112.832,6.0,6.0,1028.0
55b5f6b6fdf99b713277dc94,18,fabrics,QFB05,control,1,1.0,4,48.49,112.832,6.0,6.0,1028.0
5fefefa4c9707d3516361c9c,16,martial_arts,QMA01,repeat_long,1,1.0,4,100.239,65.008,7.0,7.0,1062.0
5fefefa4c9707d3516361c9c,16,martial_arts,QMA02,repeat_long,1,1.0,4,100.239,65.008,7.0,7.0,1062.0
5fefefa4c9707d3516361c9c,16,martial_arts,QMA03,repeat_long,0,0.0,4,100.239,65.008,7.0,7.0,1062.0
5fefefa4c9707d3516361c9c,16,martial_arts,QMA04,repeat_long,1,1.0,4,100.239,65.008,7.0,7.0,1062.0
5fefefa4c9707d3516361c9c,16,martial_arts,QMA05,repeat_long,0,0.5,4,100.239,65.008,7.0,7.0,1062.0
5fefefa4c9707d3516361c9c,16,fruits_v2,QF_V2_01,repeat_short,0,0.5,2,74.704,173.372,8.0,8.0,1062.0
5fefefa4c9707d3516361c9c,16,fruits_v2,QF_V2_02,repeat_short,0,0.5,2,74.704,173.372,8.0,8.0,1062.0
5fefefa4c9707d3516361c9c,16,fruits_v2,QF_V2_03,repeat_short,0,0.0,2,74.704,173.372,8.0,8.0,1062.0
5fefefa4c9707d3516361c9c,16,fruits_v2,QF_V2_04,repeat_short,1,1.0,2,74.704,173.372,8.0,8.0,1062.0
5fefefa4c9707d3516361c9c,16,fruits_v2,QF_V2_05,repeat_short,1,1.0,2,74.704,173.372,8.0,8.0,1062.0
5fefefa4c9707d3516361c9c,16,astronomy,QA01,distractor,0,0.6666666666666666,1,96.933,67.177,6.0,6.0,1062.0
5fefefa4c9707d3516361c9c,16,astronomy,QA02,distractor,1,1.0,1,96.933,67.177,6.0,6.0,1062.0
5fefefa4c9707d3516361c9c,16,astronomy,QA03,distractor,0,0.5,1,96.933,67.177,6.0,6.0,1062.0
5fefefa4c9707d3516361c9c,16,astronomy,QA04,distractor,1,1.0,1,96.933,67.177,6.0,6.0,1062.0
5fefefa4c9707d3516361c9c,16,astronomy,QA05,distractor,0,0.0,1,96.933,67.177,6.0,6.0,1062.0
5fefefa4c9707d3516361c9c,16,fabrics,QFB01,control,0,0.5,3,51.357,64.486,7.0,7.0,1062.0
5fefefa4c9707d3516361c9c,16,fabrics,QFB02,control,1,1.0,3,51.357,64.486,7.0,7.0,1062.0
5fefefa4c9707d3516361c9c,16,fabrics,QFB03,control,1,1.0,3,51.357,64.486,7.0,7.0,1062.0
5fefefa4c9707d3516361c9c,16,fabrics,QFB04,control,0,0.0,3,51.357,64.486,7.0,7.0,1062.0
5fefefa4c9707d3516361c9c,16,fabrics,QFB05,control,1,1.0,3,51.357,64.486,7.0,7.0,1062.0
5737620867421f000d181393,20,martial_arts,QMA01,distractor,1,1.0,3,76.794,61.236,3.0,3.0,879.0
5737620867421f000d181393,20,martial_arts,QMA02,distractor,1,1.0,3,76.794,61.236,3.0,3.0,879.0
5737620867421f000d181393,20,martial_arts,QMA03,distractor,1,1.0,3,76.794,61.236,3.0,3.0,879.0
5737620867421f000d181393,20,martial_arts,QMA04,distractor,1,1.0,3,76.794,61.236,3.0,3.0,879.0
5737620867421f000d181393,20,martial_arts,QMA05,distractor,1,1.0,3,76.794,61.236,3.0,3.0,879.0
5737620867421f000d181393,20,fruits_v2,QF_V2_01,control,1,1.0,4,52.387,76.841,6.0,6.0,879.0
5737620867421f000d181393,20,fruits_v2,QF_V2_02,control,1,1.0,4,52.387,76.841,6.0,6.0,879.0
5737620867421f000d181393,20,fruits_v2,QF_V2_03,control,1,1.0,4,52.387,76.841,6.0,6.0,879.0
5737620867421f000d181393,20,fruits_v2,QF_V2_04,control,0,0.0,4,52.387,76.841,6.0,6.0,879.0
5737620867421f000d181393,20,fruits_v2,QF_V2_05,control,1,1.0,4,52.387,76.841,6.0,6.0,879.0
5737620867421f000d181393,20,astronomy,QA01,repeat_long,1,1.0,2,95.081,60.302,5.0,7.0,879.0
5737620867421f000d181393,20,astronomy,QA02,repeat_long,1,1.0,2,95.081,60.302,5.0,7.0,879.0
5737620867421f000d181393,20,astronomy,QA03,repeat_long,0,0.5,2,95.081,60.302,5.0,7.0,879.0
5737620867421f000d181393,20,astronomy,QA04,repeat_long,1,1.0,2,95.081,60.302,5.0,7.0,879.0
5737620867421f000d181393,20,astronomy,QA05,repeat_long,0,0.0,2,95.081,60.302,5.0,7.0,879.0
5737620867421f000d181393,20,fabrics,QFB01,repeat_short,1,1.0,1,57.813,53.939,1.0,1.0,879.0
5737620867421f000d181393,20,fabrics,QFB02,repeat_short,1,1.0,1,57.813,53.939,1.0,1.0,879.0
5737620867421f000d181393,20,fabrics,QFB03,repeat_short,1,1.0,1,57.813,53.939,1.0,1.0,879.0
5737620867421f000d181393,20,fabrics,QFB04,repeat_short,1,1.0,1,57.813,53.939,1.0,1.0,879.0
5737620867421f000d181393,20,fabrics,QFB05,repeat_short,1,1.0,1,57.813,53.939,1.0,1.0,879.0
677ef42cdcee10c2f02a1441,7,astronomy,QA01,repeat_long,0,0.0,3,96.953,59.766,7.0,7.0,1120.0
677ef42cdcee10c2f02a1441,7,astronomy,QA02,repeat_long,0,0.0,3,96.953,59.766,7.0,7.0,1120.0
677ef42cdcee10c2f02a1441,7,astronomy,QA03,repeat_long,0,0.0,3,96.953,59.766,7.0,7.0,1120.0
677ef42cdcee10c2f02a1441,7,astronomy,QA04,repeat_long,0,0.0,3,96.953,59.766,7.0,7.0,1120.0
677ef42cdcee10c2f02a1441,7,astronomy,QA05,repeat_long,1,1.0,3,96.953,59.766,7.0,7.0,1120.0
677ef42cdcee10c2f02a1441,7,fabrics,QFB01,distractor,0,0.0,1,84.369,212.117,5.0,8.0,1120.0
677ef42cdcee10c2f02a1441,7,fabrics,QFB02,distractor,0,0.5,1,84.369,212.117,5.0,8.0,1120.0
677ef42cdcee10c2f02a1441,7,fabrics,QFB03,distractor,0,0.0,1,84.369,212.117,5.0,8.0,1120.0
677ef42cdcee10c2f02a1441,7,fabrics,QFB04,distractor,1,1.0,1,84.369,212.117,5.0,8.0,1120.0
677ef42cdcee10c2f02a1441,7,fabrics,QFB05,distractor,0,0.5,1,84.369,212.117,5.0,8.0,1120.0
69f747485db13ef9381bb3fc,15,martial_arts,QMA01,repeat_long,1,1.0,3,102.98,147.906,6.0,8.0,930.0
69f747485db13ef9381bb3fc,15,martial_arts,QMA02,repeat_long,1,1.0,3,102.98,147.906,6.0,8.0,930.0
69f747485db13ef9381bb3fc,15,martial_arts,QMA03,repeat_long,1,1.0,3,102.98,147.906,6.0,8.0,930.0
69f747485db13ef9381bb3fc,15,martial_arts,QMA04,repeat_long,1,1.0,3,102.98,147.906,6.0,8.0,930.0
69f747485db13ef9381bb3fc,15,martial_arts,QMA05,repeat_long,0,0.0,3,102.98,147.906,6.0,8.0,930.0
69f747485db13ef9381bb3fc,15,fruits_v2,QF_V2_01,repeat_short,0,0.0,1,65.249,60.13,8.0,8.0,930.0
69f747485db13ef9381bb3fc,15,fruits_v2,QF_V2_02,repeat_short,0,0.5,1,65.249,60.13,8.0,8.0,930.0
69f747485db13ef9381bb3fc,15,fruits_v2,QF_V2_03,repeat_short,1,1.0,1,65.249,60.13,8.0,8.0,930.0
69f747485db13ef9381bb3fc,15,fruits_v2,QF_V2_04,repeat_short,1,1.0,1,65.249,60.13,8.0,8.0,930.0
69f747485db13ef9381bb3fc,15,fruits_v2,QF_V2_05,repeat_short,0,0.0,1,65.249,60.13,8.0,8.0,930.0
69f747485db13ef9381bb3fc,15,astronomy,QA01,control,1,1.0,2,83.495,117.086,2.0,7.0,930.0
69f747485db13ef9381bb3fc,15,astronomy,QA02,control,1,1.0,2,83.495,117.086,2.0,7.0,930.0
69f747485db13ef9381bb3fc,15,astronomy,QA03,control,1,1.0,2,83.495,117.086,2.0,7.0,930.0
69f747485db13ef9381bb3fc,15,astronomy,QA04,control,0,0.0,2,83.495,117.086,2.0,7.0,930.0
69f747485db13ef9381bb3fc,15,astronomy,QA05,control,0,0.0,2,83.495,117.086,2.0,7.0,930.0
69f747485db13ef9381bb3fc,15,fabrics,QFB01,distractor,0,0.5,4,78.464,132.984,3.0,5.0,930.0
69f747485db13ef9381bb3fc,15,fabrics,QFB02,distractor,1,1.0,4,78.464,132.984,3.0,5.0,930.0
69f747485db13ef9381bb3fc,15,fabrics,QFB03,distractor,1,1.0,4,78.464,132.984,3.0,5.0,930.0
69f747485db13ef9381bb3fc,15,fabrics,QFB04,distractor,0,0.0,4,78.464,132.984,3.0,5.0,930.0
69f747485db13ef9381bb3fc,15,fabrics,QFB05,distractor,1,1.0,4,78.464,132.984,3.0,5.0,930.0
5f0499756b5d4972f0da9c78,16,martial_arts,QMA01,repeat_long,1,1.0,3,90.273,45.438,4.0,4.0,610.0
5f0499756b5d4972f0da9c78,16,martial_arts,QMA02,repeat_long,0,0.5,3,90.273,45.438,4.0,4.0,610.0
5f0499756b5d4972f0da9c78,16,martial_arts,QMA03,repeat_long,1,1.0,3,90.273,45.438,4.0,4.0,610.0
5f0499756b5d4972f0da9c78,16,martial_arts,QMA04,repeat_long,1,1.0,3,90.273,45.438,4.0,4.0,610.0
5f0499756b5d4972f0da9c78,16,martial_arts,QMA05,repeat_long,0,0.5,3,90.273,45.438,4.0,4.0,610.0
5f0499756b5d4972f0da9c78,16,fruits_v2,QF_V2_01,repeat_short,1,1.0,1,59.499,60.648,3.0,7.0,610.0
5f0499756b5d4972f0da9c78,16,fruits_v2,QF_V2_02,repeat_short,1,1.0,1,59.499,60.648,3.0,7.0,610.0
5f0499756b5d4972f0da9c78,16,fruits_v2,QF_V2_03,repeat_short,1,1.0,1,59.499,60.648,3.0,7.0,610.0
5f0499756b5d4972f0da9c78,16,fruits_v2,QF_V2_04,repeat_short,1,1.0,1,59.499,60.648,3.0,7.0,610.0
5f0499756b5d4972f0da9c78,16,fruits_v2,QF_V2_05,repeat_short,1,1.0,1,59.499,60.648,3.0,7.0,610.0
5f0499756b5d4972f0da9c78,16,astronomy,QA01,distractor,0,0.3333333333333333,4,147.623,50.751,6.0,6.0,610.0
5f0499756b5d4972f0da9c78,16,astronomy,QA02,distractor,0,0.5,4,147.623,50.751,6.0,6.0,610.0
5f0499756b5d4972f0da9c78,16,astronomy,QA03,distractor,0,0.0,4,147.623,50.751,6.0,6.0,610.0
5f0499756b5d4972f0da9c78,16,astronomy,QA04,distractor,0,0.0,4,147.623,50.751,6.0,6.0,610.0
5f0499756b5d4972f0da9c78,16,astronomy,QA05,distractor,0,0.0,4,147.623,50.751,6.0,6.0,610.0
5f0499756b5d4972f0da9c78,16,fabrics,QFB01,control,0,0.5,2,47.971,44.219,4.0,4.0,610.0
5f0499756b5d4972f0da9c78,16,fabrics,QFB02,control,1,1.0,2,47.971,44.219,4.0,4.0,610.0
5f0499756b5d4972f0da9c78,16,fabrics,QFB03,control,1,1.0,2,47.971,44.219,4.0,4.0,610.0
5f0499756b5d4972f0da9c78,16,fabrics,QFB04,control,0,0.0,2,47.971,44.219,4.0,4.0,610.0
5f0499756b5d4972f0da9c78,16,fabrics,QFB05,control,1,1.0,2,47.971,44.219,4.0,4.0,610.0
610820f8cc357db69daa892a,13,martial_arts,QMA01,repeat_long,1,1.0,2,90.944,126.412,3.0,4.0,982.0
610820f8cc357db69daa892a,13,martial_arts,QMA02,repeat_long,1,1.0,2,90.944,126.412,3.0,4.0,982.0
610820f8cc357db69daa892a,13,martial_arts,QMA03,repeat_long,1,1.0,2,90.944,126.412,3.0,4.0,982.0
610820f8cc357db69daa892a,13,martial_arts,QMA04,repeat_long,0,0.0,2,90.944,126.412,3.0,4.0,982.0
610820f8cc357db69daa892a,13,martial_arts,QMA05,repeat_long,1,1.0,2,90.944,126.412,3.0,4.0,982.0
610820f8cc357db69daa892a,13,fruits_v2,QF_V2_01,control,1,1.0,3,66.385,83.403,8.0,9.0,982.0
610820f8cc357db69daa892a,13,fruits_v2,QF_V2_02,control,1,1.0,3,66.385,83.403,8.0,9.0,982.0
610820f8cc357db69daa892a,13,fruits_v2,QF_V2_03,control,1,1.0,3,66.385,83.403,8.0,9.0,982.0
610820f8cc357db69daa892a,13,fruits_v2,QF_V2_04,control,0,0.0,3,66.385,83.403,8.0,9.0,982.0
610820f8cc357db69daa892a,13,fruits_v2,QF_V2_05,control,0,0.0,3,66.385,83.403,8.0,9.0,982.0
610820f8cc357db69daa892a,13,astronomy,QA01,repeat_short,0,0.6666666666666666,4,56.792,72.236,4.0,5.0,982.0
610820f8cc357db69daa892a,13,astronomy,QA02,repeat_short,1,1.0,4,56.792,72.236,4.0,5.0,982.0
610820f8cc357db69daa892a,13,astronomy,QA03,repeat_short,1,1.0,4,56.792,72.236,4.0,5.0,982.0
610820f8cc357db69daa892a,13,astronomy,QA04,repeat_short,0,0.0,4,56.792,72.236,4.0,5.0,982.0
610820f8cc357db69daa892a,13,astronomy,QA05,repeat_short,0,0.0,4,56.792,72.236,4.0,5.0,982.0
6a0e187111ce3e71bd295b5f,2,martial_arts,QMA01,control,1,1.0,2,60.074,85.604,5.0,7.0,770.0
6a0e187111ce3e71bd295b5f,2,martial_arts,QMA02,control,1,1.0,2,60.074,85.604,5.0,7.0,770.0
6a0e187111ce3e71bd295b5f,2,martial_arts,QMA03,control,0,0.5,2,60.074,85.604,5.0,7.0,770.0
6a0e187111ce3e71bd295b5f,2,martial_arts,QMA04,control,1,1.0,2,60.074,85.604,5.0,7.0,770.0
6a0e187111ce3e71bd295b5f,2,martial_arts,QMA05,control,0,0.0,2,60.074,85.604,5.0,7.0,770.0
6a0e187111ce3e71bd295b5f,2,fruits_v2,QF_V2_01,repeat_short,0,0.0,1,67.823,88.991,3.0,5.0,770.0
6a0e187111ce3e71bd295b5f,2,fruits_v2,QF_V2_02,repeat_short,1,1.0,1,67.823,88.991,3.0,5.0,770.0
6a0e187111ce3e71bd295b5f,2,fruits_v2,QF_V2_03,repeat_short,0,0.0,1,67.823,88.991,3.0,5.0,770.0
6a0e187111ce3e71bd295b5f,2,fruits_v2,QF_V2_04,repeat_short,1,1.0,1,67.823,88.991,3.0,5.0,770.0
